side,row,col,board_no,socket,label,shift
back,2,17,51,5,051-05,0
back,0,17,51,6,051-06,0
back,3,16,51,7,051-07,0.5
back,3,17,51,8,051-08,0.5
back,1,16,51,9,051-09,0.5
back,4,17,51,10,051-10,0
back,4,18,51,11,051-11,0
back,4,16,51,12,051-12,0
back,5,16,51,13,051-13,0.5
back,5,17,51,14,051-14,0.5
back,2,16,51,15,051-15,0
back,6,17,51,16,051-16,0
back,6,18,51,17,051-17,0
back,7,16,51,18,051-18,0.5
back,7,17,51,19,051-19,0.5
back,8,18,51,20,051-20,0
back,8,17,51,21,051-21,0
back,9,17,51,22,051-22,0.5
back,9,16,51,23,051-23,0.5
back,12,16,51,24,051-24,0
back,10,16,51,25,051-25,0
back,11,16,51,26,051-26,0.5
back,10,17,51,27,051-27,0
back,11,17,51,28,051-28,0.5
back,10,18,51,29,051-29,0
back,11,18,51,30,051-30,0.5
back,9,18,51,31,051-31,0.5
back,10,19,51,32,051-32,0
back,11,19,51,33,051-33,0.5
back,12,20,51,34,051-34,0
back,10,20,51,35,051-35,0
back,10,21,51,36,051-36,0
back,11,20,51,37,051-37,0.5
back,9,19,51,38,051-38,0.5
back,9,20,51,39,051-39,0.5
back,8,19,51,40,051-40,0
back,8,20,51,41,051-41,0
back,7,18,51,42,051-42,0.5
back,7,19,51,43,051-43,0.5
back,7,20,51,44,051-44,0.5
back,6,19,51,45,051-45,0
back,6,20,51,46,051-46,0
back,5,18,51,47,051-47,0.5
back,6,21,51,48,051-48,0
back,5,19,51,49,051-49,0.5
back,4,19,51,50,051-50,0
back,5,20,51,51,051-51,0.5
back,3,18,51,52,051-52,0.5
back,4,20,51,53,051-53,0
back,1,18,51,54,051-54,0.5
back,3,19,51,55,051-55,0.5
back,2,19,51,56,051-56,0
back,3,20,51,57,051-57,0.5
back,0,19,51,58,051-58,0
back,2,20,51,59,051-59,0
back,1,19,51,60,051-60,0.5
back,2,25,52,1,052-01,0
back,1,24,52,2,052-02,0.5
back,1,23,52,3,052-03,0.5
back,1,22,52,4,052-04,0.5
back,0,22,52,5,052-05,0
back,0,21,52,6,052-06,0
back,2,22,52,7,052-07,0
back,0,20,52,8,052-08,0
back,3,24,52,9,052-09,0.5
back,2,21,52,10,052-10,0
back,3,21,52,11,052-11,0.5
back,4,22,52,12,052-12,0
back,5,24,52,13,052-13,0.5
back,5,22,52,14,052-14,0.5
back,6,25,52,15,052-15,0
back,6,24,52,16,052-16,0
back,6,22,52,17,052-17,0
back,7,22,52,18,052-18,0.5
back,7,21,52,19,052-19,0.5
back,8,23,52,20,052-20,0
back,8,22,52,21,052-21,0
back,8,21,52,22,052-22,0
back,9,22,52,23,052-23,0.5
back,9,21,52,24,052-24,0.5
back,11,21,52,25,052-25,0.5
back,10,22,52,26,052-26,0
back,11,22,52,27,052-27,0.5
back,12,23,52,28,052-28,0
back,10,23,52,29,052-29,0
back,9,23,52,30,052-30,0.5
back,12,24,52,31,052-31,0
back,10,24,52,32,052-32,0
back,9,24,52,33,052-33,0.5
back,10,25,52,34,052-34,0
back,14,24,52,35,052-35,0
back,11,25,52,36,052-36,0.5
back,10,26,52,37,052-37,0
back,9,25,52,38,052-38,0.5
back,9,26,52,39,052-39,0.5
back,8,24,52,40,052-40,0
back,8,25,52,41,052-41,0
back,8,26,52,42,052-42,0
back,7,24,52,43,052-43,0.5
back,7,25,52,44,052-44,0.5
back,7,26,52,45,052-45,0.5
back,6,26,52,46,052-46,0
back,6,28,52,47,052-47,0
back,6,27,52,48,052-48,0
back,5,26,52,49,052-49,0.5
back,5,27,52,50,052-50,0.5
back,4,26,52,51,052-51,0
back,2,29,52,52,052-52,0
back,4,27,52,53,052-53,0
back,4,28,52,54,052-54,0
back,3,25,52,55,052-55,0.5
back,3,26,52,56,052-56,0.5
back,3,27,52,57,052-57,0.5
back,2,26,52,58,052-58,0
back,1,27,52,59,052-59,0.5
back,0,27,52,60,052-60,0
back,0,25,53,1,053-01,0
back,0,24,53,2,053-02,0
back,2,24,53,3,053-03,0
back,0,23,53,4,053-04,0
back,2,23,53,5,053-05,0
back,1,21,53,6,053-06,0.5
back,3,23,53,7,053-07,0.5
back,1,20,53,8,053-08,0.5
back,3,22,53,9,053-09,0.5
back,4,24,53,10,053-10,0
back,4,23,53,11,053-11,0
back,4,25,53,12,053-12,0
back,5,23,53,13,053-13,0.5
back,4,21,53,14,053-14,0
back,5,21,53,15,053-15,0.5
back,6,23,53,16,053-16,0
back,7,23,53,18,053-18,0.5
back,12,21,53,25,053-25,0
back,12,22,53,26,053-26,0
back,11,23,53,30,053-30,0.5
back,13,22,53,31,053-31,0.5
back,13,23,53,32,053-32,0.5
back,11,24,53,33,053-33,0.5
back,12,25,53,34,053-34,0
back,14,25,53,35,053-35,0
back,11,26,53,36,053-36,0.5
back,12,26,53,37,053-37,0
back,13,24,53,38,053-38,0.5
back,6,29,53,47,053-47,0
back,5,25,53,49,053-49,0.5
back,5,28,53,50,053-50,0.5
back,4,29,53,51,053-51,0
back,0,29,53,52,053-52,0
back,1,28,53,53,053-53,0.5
back,3,28,53,54,053-54,0.5
back,1,25,53,55,053-55,0.5
back,0,28,53,56,053-56,0
back,2,28,53,57,053-57,0
back,0,26,53,58,053-58,0
back,1,26,53,59,053-59,0.5
back,2,27,53,60,053-60,0
