side,row,col,board_no,socket,label,shift
back,0,18,133,59,133-59,0
back,0,19,133,60,133-60,0
back,1,16,134,1,134-01,0.5
back,2,16,134,2,134-02,0
back,2,15,134,3,134-03,0
back,7,15,134,18,134-18,0.5
back,9,14,134,19,134-19,0.5
back,21,14,134,20,134-20,0.5
back,8,15,134,21,134-21,0
back,21,15,134,22,134-22,0.5
back,13,14,134,23,134-23,0.5
back,10,14,134,24,134-24,0
back,15,14,134,25,134-25,0.5
back,14,16,134,26,134-26,0
back,12,15,134,27,134-27,0
back,13,15,134,28,134-28,0.5
back,11,15,134,29,134-29,0.5
back,12,16,134,30,134-30,0
back,15,16,134,31,134-31,0.5
back,10,17,134,32,134-32,0
back,21,16,134,33,134-33,0.5
back,14,17,134,34,134-34,0
back,16,17,134,35,134-35,0
back,10,19,134,36,134-36,0
back,16,18,134,37,134-37,0
back,12,18,134,38,134-38,0
back,9,19,134,39,134-39,0.5
back,8,19,134,40,134-40,0
back,15,17,134,41,134-41,0.5
back,13,18,134,42,134-42,0.5
back,7,18,134,43,134-43,0.5
back,7,19,134,44,134-44,0.5
back,8,17,134,45,134-45,0
back,6,19,134,46,134-46,0
back,3,18,134,55,134-55,0.5
back,3,17,134,56,134-56,0.5
back,1,19,134,57,134-57,0.5
back,2,19,134,58,134-58,0
back,2,18,134,59,134-59,0
back,1,18,134,60,134-60,0.5
