side,row,col,board_no,socket,label,shift
front,14,18,90,24,090-24,0.5
front,15,18,90,25,090-25,0
front,16,18,90,26,090-26,0
front,12,17,90,27,090-27,0.5
front,16,17,90,28,090-28,0
front,13,17,90,29,090-29,0
front,14,16,90,30,090-30,0.5
front,17,16,90,31,090-31,0.5
front,11,16,90,32,090-32,0
front,12,15,90,33,090-33,0.5
front,14,15,90,34,090-34,0.5
front,16,15,90,35,090-35,0
front,13,15,90,36,090-36,0
front,11,15,90,37,090-37,0
front,10,14,90,39,090-39,0.5
front,10,15,90,40,090-40,0.5
front,9,14,90,43,090-43,0.5
front,9,15,90,44,090-44,0.5
front,8,15,90,46,090-46,0
front,7,13,90,47,090-47,0.5
front,7,15,90,48,090-48,0.5
front,6,16,90,49,090-49,0
front,6,15,90,50,090-50,0
front,5,13,90,51,090-51,0.5
front,4,13,90,52,090-52,0
front,3,12,90,53,090-53,0.5
front,4,15,90,54,090-54,0
front,3,15,90,55,090-55,0.5
front,2,13,90,56,090-56,0.5
front,2,14,90,57,090-57,0.5
front,1,14,90,58,090-58,0
front,0,12,90,59,090-59,0.5
front,0,14,90,60,090-60,0.5
front,2,15,91,1,091-01,0.5
front,1,16,91,2,091-02,0
front,1,17,91,3,091-03,0
front,1,18,91,4,091-04,0
front,0,18,91,5,091-05,0.5
front,2,17,91,6,091-06,0.5
front,3,18,91,7,091-07,0.5
front,3,16,91,8,091-08,0.5
front,4,19,91,9,091-09,0
front,5,18,91,10,091-10,0.5
front,6,18,91,11,091-11,0
front,6,17,91,12,091-12,0
front,7,17,91,13,091-13,0.5
front,8,17,91,15,091-15,0
front,9,17,91,18,091-18,0.5
front,10,17,91,21,091-21,0.5
front,11,17,91,22,091-22,0
front,11,18,91,23,091-23,0
front,13,18,91,24,091-24,0
front,15,19,91,25,091-25,0
front,17,18,91,26,091-26,0.5
front,14,17,91,27,091-27,0.5
front,17,17,91,28,091-28,0.5
front,15,17,91,29,091-29,0
front,12,16,91,30,091-30,0.5
front,16,16,91,31,091-31,0
front,13,16,91,32,091-32,0
front,15,16,91,33,091-33,0
front,17,15,91,34,091-34,0.5
front,15,15,91,35,091-35,0
front,14,14,91,36,091-36,0.5
front,12,14,91,37,091-37,0.5
front,8,14,91,46,091-46,0
front,8,16,91,47,091-47,0
front,6,13,91,48,091-48,0
front,7,14,91,49,091-49,0.5
front,6,14,91,50,091-50,0
front,5,15,91,51,091-51,0.5
front,5,14,91,52,091-52,0.5
front,4,14,91,53,091-53,0
front,3,13,91,54,091-54,0.5
front,2,12,91,55,091-55,0.5
front,3,14,91,56,091-56,0.5
front,1,12,91,57,091-57,0
front,1,13,91,58,091-58,0
front,1,15,91,59,091-59,0
front,0,13,91,60,091-60,0.5
