side,row,col,board_no,socket,label,shift
front,11,23,99,39,099-39,0.5
front,10,22,99,40,099-40,0.5
front,9,22,99,41,099-41,0
front,9,23,99,42,099-42,0
front,8,21,99,43,099-43,0.5
front,8,24,99,44,099-44,0.5
front,7,22,99,45,099-45,0
front,7,24,99,46,099-46,0
front,6,21,99,47,099-47,0
front,5,21,99,48,099-48,0.5
front,5,22,99,49,099-49,0.5
front,5,24,99,50,099-50,0.5
front,5,20,99,51,099-51,0.5
front,4,23,99,52,099-52,0
front,3,24,99,53,099-53,0.5
front,3,22,99,54,099-54,0.5
front,3,20,99,55,099-55,0.5
front,2,24,99,56,099-56,0
front,1,23,99,57,099-57,0
front,2,22,99,58,099-58,0
front,1,22,99,59,099-59,0
front,0,21,99,60,099-60,0.5
front,0,15,100,1,100-01,0.5
front,1,17,100,2,100-02,0
front,0,17,100,3,100-03,0.5
front,0,18,100,4,100-04,0.5
front,1,19,100,5,100-05,0
front,2,19,100,6,100-06,0
front,3,18,100,8,100-08,0.5
front,3,19,100,9,100-09,0.5
front,4,19,100,11,100-11,0
front,4,20,100,12,100-12,0
front,5,19,100,13,100-13,0.5
front,6,19,100,14,100-14,0
front,6,17,100,15,100-15,0
front,8,20,100,16,100-16,0.5
front,8,16,100,17,100-17,0.5
front,9,21,100,18,100-18,0
front,9,19,100,19,100-19,0
front,9,18,100,20,100-20,0
front,11,20,100,21,100-21,0.5
front,11,18,100,22,100-22,0.5
front,12,20,100,23,100-23,0
front,14,20,100,24,100-24,0
front,13,19,100,25,100-25,0.5
front,16,20,100,26,100-26,0.5
front,13,18,100,27,100-27,0.5
front,14,18,100,28,100-28,0
front,12,17,100,29,100-29,0
front,11,16,100,30,100-30,0.5
front,12,16,100,31,100-31,0
front,11,15,100,32,100-32,0.5
front,14,15,100,33,100-33,0
front,13,14,100,34,100-34,0.5
front,14,13,100,35,100-35,0
front,13,12,100,36,100-36,0.5
front,12,11,100,37,100-37,0
front,14,11,100,38,100-38,0
front,12,12,100,39,100-39,0
front,11,12,100,40,100-40,0.5
front,10,15,100,41,100-41,0.5
front,10,11,100,42,100-42,0.5
front,9,15,100,43,100-43,0
front,9,11,100,44,100-44,0
front,8,15,100,45,100-45,0.5
front,8,11,100,46,100-46,0.5
front,7,16,100,47,100-47,0
front,6,13,100,48,100-48,0
front,6,16,100,49,100-49,0
front,5,15,100,50,100-50,0.5
front,4,14,100,52,100-52,0
front,4,16,100,53,100-53,0
front,3,12,100,55,100-55,0.5
front,3,15,100,56,100-56,0.5
front,2,12,100,57,100-57,0
front,2,15,100,58,100-58,0
front,1,15,100,59,100-59,0
front,0,14,100,60,100-60,0.5
front,2,16,101,1,101-01,0
front,2,17,101,2,101-02,0
front,0,19,101,4,101-04,0.5
front,1,20,101,5,101-05,0
front,2,20,101,6,101-06,0
front,3,17,101,8,101-08,0.5
front,4,18,101,11,101-11,0
front,5,18,101,13,101-13,0.5
front,5,17,101,14,101-14,0.5
front,7,20,101,15,101-15,0
front,7,17,101,16,101-16,0
front,8,19,101,17,101-17,0.5
front,8,18,101,18,101-18,0.5
front,9,20,101,19,101-19,0
front,10,19,101,20,101-20,0.5
front,10,17,101,21,101-21,0.5
front,11,17,101,22,101-22,0.5
front,12,19,101,23,101-23,0
front,12,21,101,24,101-24,0
front,15,20,101,25,101-25,0.5
front,15,19,101,26,101-26,0.5
front,14,19,101,27,101-27,0
front,15,17,101,28,101-28,0.5
front,10,16,101,29,101-29,0.5
front,13,16,101,30,101-30,0.5
front,9,16,101,31,101-31,0
front,15,15,101,32,101-32,0.5
front,12,15,101,33,101-33,0
front,14,14,101,34,101-34,0
front,16,11,101,35,101-35,0.5
front,16,10,101,36,101-36,0.5
front,13,13,101,37,101-37,0.5
front,14,12,101,38,101-38,0
front,12,13,101,39,101-39,0
front,11,13,101,40,101-40,0.5
front,10,13,101,41,101-41,0.5
front,10,12,101,42,101-42,0.5
front,9,12,101,43,101-43,0
front,8,13,101,44,101-44,0.5
front,7,14,101,45,101-45,0
front,7,13,101,46,101-46,0
front,6,14,101,47,101-47,0
front,6,12,101,48,101-48,0
front,5,14,101,49,101-49,0.5
front,5,11,101,50,101-50,0.5
front,4,13,101,52,101-52,0
front,4,15,101,53,101-53,0
front,3,14,101,56,101-56,0.5
front,2,13,101,57,101-57,0
front,2,14,101,58,101-58,0
front,0,12,101,59,101-59,0.5
front,0,13,101,60,101-60,0.5
front,1,16,102,1,102-01,0
front,0,16,102,2,102-02,0.5
front,1,18,102,4,102-04,0
front,0,20,102,5,102-05,0.5
front,2,18,102,6,102-06,0
front,3,16,102,8,102-08,0.5
front,4,17,102,11,102-11,0
front,5,16,102,13,102-13,0.5
front,6,20,102,14,102-14,0
front,6,18,102,15,102-15,0
front,7,19,102,16,102-16,0
front,7,18,102,17,102-17,0
front,8,17,102,18,102-18,0.5
front,9,17,102,19,102-19,0
front,10,20,102,20,102-20,0.5
front,10,18,102,21,102-21,0.5
front,11,19,102,22,102-22,0.5
front,12,18,102,23,102-23,0
front,14,21,102,24,102-24,0
front,15,21,102,25,102-25,0.5
front,16,21,102,26,102-26,0.5
front,15,18,102,27,102-27,0.5
front,13,17,102,28,102-28,0.5
front,14,17,102,29,102-29,0
front,15,16,102,30,102-30,0.5
front,14,16,102,31,102-31,0
front,13,15,102,32,102-32,0.5
front,15,14,102,33,102-33,0.5
front,15,13,102,34,102-34,0.5
front,15,12,102,35,102-35,0.5
front,15,11,102,36,102-36,0.5
front,15,10,102,37,102-37,0.5
front,12,14,102,38,102-38,0
front,11,14,102,39,102-39,0.5
front,11,11,102,40,102-40,0.5
front,10,14,102,41,102-41,0.5
front,9,14,102,42,102-42,0
front,9,13,102,43,102-43,0
front,8,14,102,44,102-44,0.5
front,8,12,102,45,102-45,0.5
front,7,15,102,46,102-46,0
front,7,12,102,47,102-47,0
front,6,15,102,48,102-48,0
front,5,13,102,49,102-49,0.5
front,5,12,102,50,102-50,0.5
front,4,12,102,52,102-52,0
front,3,13,102,56,102-56,0.5
front,1,12,102,58,102-58,0
front,1,13,102,59,102-59,0
front,1,14,102,60,102-60,0
front,1,7,103,1,103-01,0
front,0,7,103,2,103-02,0.5
front,1,9,103,3,103-03,0
front,1,10,103,4,103-04,0
front,0,11,103,5,103-05,0.5
front,1,11,103,6,103-06,0
front,2,10,103,7,103-07,0
front,3,11,103,8,103-08,0.5
front,3,9,103,9,103-09,0.5
front,3,7,103,10,103-10,0.5
front,4,8,103,11,103-11,0
front,4,9,103,12,103-12,0
front,5,8,103,13,103-13,0.5
front,6,8,103,14,103-14,0
front,6,11,103,15,103-15,0
front,6,10,103,16,103-16,0
front,7,9,103,17,103-17,0
front,8,8,103,18,103-18,0.5
front,8,10,103,19,103-19,0.5
front,9,9,103,20,103-20,0
front,10,8,103,21,103-21,0.5
front,11,8,103,22,103-22,0.5
front,11,10,103,23,103-23,0.5
front,12,9,103,24,103-24,0
front,13,10,103,25,103-25,0.5
front,16,9,103,26,103-26,0.5
front,13,9,103,27,103-27,0.5
front,16,8,103,28,103-28,0.5
front,15,8,103,29,103-29,0.5
front,14,8,103,30,103-30,0
front,9,8,103,31,103-31,0
front,13,7,103,32,103-32,0.5
front,10,7,103,33,103-33,0.5
front,12,7,103,34,103-34,0
front,13,6,103,35,103-35,0.5
front,12,6,103,36,103-36,0
front,10,6,103,37,103-37,0.5
front,9,7,103,38,103-38,0
front,9,5,103,39,103-39,0
front,8,5,103,40,103-40,0.5
front,7,7,103,41,103-41,0
front,7,6,103,42,103-42,0
front,6,7,103,43,103-43,0
front,6,6,103,44,103-44,0
front,5,6,103,45,103-45,0.5
front,5,3,103,46,103-46,0.5
front,5,7,103,47,103-47,0.5
front,4,4,103,48,103-48,0
front,4,6,103,49,103-49,0
front,4,5,103,50,103-50,0
front,3,4,103,51,103-51,0.5
front,3,6,103,52,103-52,0.5
front,2,3,103,53,103-53,0
front,2,4,103,54,103-54,0
front,1,2,103,55,103-55,0
front,1,3,103,56,103-56,0
front,1,4,103,57,103-57,0
front,0,2,103,58,103-58,0.5
front,1,6,103,59,103-59,0
front,0,4,103,60,103-60,0.5
front,0,6,104,1,104-01,0.5
front,1,8,104,2,104-02,0
front,0,8,104,3,104-03,0.5
front,0,9,104,4,104-04,0.5
front,0,10,104,5,104-05,0.5
front,2,11,104,6,104-06,0
front,2,9,104,7,104-07,0
front,2,8,104,8,104-08,0
front,3,10,104,9,104-09,0.5
front,3,8,104,10,104-10,0.5
front,4,11,104,11,104-11,0
front,4,10,104,12,104-12,0
front,5,9,104,13,104-13,0.5
front,5,10,104,14,104-14,0.5
front,6,9,104,15,104-15,0
front,7,8,104,16,104-16,0
front,7,11,104,17,104-17,0
front,7,10,104,18,104-18,0
front,8,9,104,19,104-19,0.5
front,9,10,104,20,104-20,0
front,10,9,104,21,104-21,0.5
front,10,10,104,22,104-22,0.5
front,11,9,104,23,104-23,0.5
front,12,10,104,24,104-24,0
front,13,11,104,25,104-25,0.5
front,14,10,104,26,104-26,0
front,15,9,104,27,104-27,0.5
front,14,9,104,28,104-28,0
front,13,8,104,29,104-29,0.5
front,12,8,104,30,104-30,0
front,16,7,104,31,104-31,0.5
front,11,7,104,32,104-32,0.5
front,15,7,104,33,104-33,0.5
front,14,7,104,34,104-34,0
front,11,6,104,35,104-35,0.5
front,11,5,104,36,104-36,0.5
front,10,5,104,37,104-37,0.5
front,9,6,104,38,104-38,0
front,8,6,104,39,104-39,0.5
front,8,4,104,40,104-40,0.5
front,8,7,104,41,104-41,0.5
front,7,5,104,42,104-42,0
front,7,4,104,43,104-43,0
front,6,5,104,44,104-44,0
front,6,4,104,45,104-45,0
front,5,5,104,46,104-46,0.5
front,5,4,104,47,104-47,0.5
front,4,3,104,48,104-48,0
front,4,7,104,49,104-49,0
front,3,2,104,50,104-50,0.5
front,3,3,104,51,104-51,0.5
front,3,5,104,52,104-52,0.5
front,2,2,104,53,104-53,0
front,2,5,104,54,104-54,0
front,2,6,104,55,104-55,0
front,2,7,104,56,104-56,0
front,0,1,104,57,104-57,0.5
front,1,5,104,58,104-58,0
front,0,3,104,59,104-59,0.5
front,0,5,104,60,104-60,0.5
back,21,13,105,1,105-01,0.5
back,20,14,105,2,105-02,0.5
back,19,15,105,3,105-03,0.5
back,19,13,105,4,105-04,0.5
back,20,10,105,5,105-05,0.5
back,20,11,105,6,105-06,0.5
back,21,11,105,7,105-07,0.5
back,22,10,105,8,105-08,0.5
back,22,13,105,9,105-09,0.5
back,19,6,105,10,105-10,0.5
back,22,11,105,11,105-11,0.5
back,19,5,105,12,105-12,0.5
back,19,4,105,13,105-13,0.5
back,20,5,105,14,105-14,0.5
back,24,7,105,15,105-15,0.5
back,21,6,105,16,105-16,0.5
back,21,5,105,17,105-17,0.5
back,24,5,105,18,105-18,0.5
back,26,8,105,19,105-19,0.5
back,25,6,105,20,105-20,0.5
back,25,5,105,21,105-21,0.5
back,23,2,105,22,105-22,0.5
back,25,4,105,23,105-23,0.5
back,26,6,105,24,105-24,0.5
back,26,4,105,25,105-25,0.5
back,27,5,105,26,105-26,0.5
back,27,6,105,27,105-27,0.5
back,28,6,105,28,105-28,0.5
back,27,7,105,29,105-29,0.5
back,30,8,105,30,105-30,0.5
back,29,8,105,31,105-31,0.5
back,28,8,105,32,105-32,0.5
back,30,9,105,33,105-33,0.5
back,29,9,105,34,105-34,0.5
back,28,9,105,45,105-45,0.5
back,27,9,105,48,105-48,0.5
back,24,4,105,49,105-49,0.5
back,23,4,105,50,105-50,0.5
back,22,9,105,51,105-51,0.5
back,24,9,105,52,105-52,0.5
back,21,8,105,53,105-53,0.5
back,23,9,105,54,105-54,0.5
back,21,9,105,55,105-55,0.5
back,19,7,105,56,105-56,0.5
back,22,15,105,57,105-57,0.5
back,21,14,105,58,105-58,0.5
back,19,8,105,59,105-59,0.5
back,19,11,105,60,105-60,0.5
back,21,15,106,1,106-01,0.5
