side,row,col,board_no,socket,label,shift
front,2,19,19,5,019-05,0
front,3,19,19,6,019-06,0.5
front,3,18,19,7,019-07,0.5
front,3,17,19,8,019-08,0.5
front,4,17,19,9,019-09,0
front,4,18,19,10,019-10,0
front,5,19,19,11,019-11,0.5
front,5,18,19,12,019-12,0.5
front,6,17,19,13,019-13,0
front,6,19,19,14,019-14,0
front,6,18,19,15,019-15,0
front,7,17,19,16,019-16,0.5
front,9,16,19,17,019-17,0.5
front,7,18,19,18,019-18,0.5
front,9,17,19,19,019-19,0.5
front,9,18,19,20,019-20,0.5
front,15,17,19,21,019-21,0.5
front,21,18,19,22,019-22,0.5
front,13,18,19,23,019-23,0.5
front,20,17,19,24,019-24,0
front,11,18,19,25,019-25,0.5
front,16,17,19,26,019-26,0
front,10,18,19,27,019-27,0
front,14,17,19,28,019-28,0
front,12,17,19,29,019-29,0
front,15,16,19,30,019-30,0.5
front,13,16,19,31,019-31,0.5
front,12,16,19,32,019-32,0
front,11,15,19,33,019-33,0.5
front,10,15,19,34,019-34,0
front,19,15,19,35,019-35,0.5
front,16,14,19,36,019-36,0
front,12,14,19,37,019-37,0
front,21,15,19,38,019-38,0.5
front,9,14,19,39,019-39,0.5
front,18,15,19,40,019-40,0
front,13,14,19,41,019-41,0.5
front,17,14,19,42,019-42,0.5
front,19,16,19,43,019-43,0.5
front,16,15,19,44,019-44,0
front,17,15,19,45,019-45,0.5
front,8,16,19,46,019-46,0
front,15,15,19,47,019-47,0.5
front,9,15,19,48,019-48,0.5
front,18,16,19,49,019-49,0
front,8,15,19,50,019-50,0
front,5,15,19,51,019-51,0.5
front,5,14,19,52,019-52,0.5
front,5,16,19,53,019-53,0.5
front,4,15,19,54,019-54,0
front,4,16,19,55,019-55,0
front,3,14,19,56,019-56,0.5
front,3,15,19,57,019-57,0.5
front,2,16,19,58,019-58,0
front,1,14,19,59,019-59,0.5
front,2,15,19,60,019-60,0
front,2,17,20,1,020-01,0
front,1,16,20,2,020-02,0.5
front,2,18,20,3,020-03,0
front,1,18,20,4,020-04,0.5
front,0,19,20,5,020-05,0
front,4,19,20,10,020-10,0
front,5,17,20,12,020-12,0.5
front,6,20,20,13,020-13,0
front,7,16,20,14,020-14,0.5
front,7,19,20,15,020-15,0.5
front,8,17,20,16,020-16,0
front,8,20,20,17,020-17,0
front,9,19,20,18,020-18,0.5
front,8,18,20,19,020-19,0
front,8,19,20,20,020-20,0
front,18,17,20,21,020-21,0
front,10,19,20,22,020-22,0
front,19,17,20,23,020-23,0.5
front,21,17,20,24,020-24,0.5
front,14,18,20,25,020-25,0
front,12,18,20,26,020-26,0
front,11,17,20,27,020-27,0.5
front,13,17,20,28,020-28,0.5
front,17,16,20,29,020-29,0.5
front,10,17,20,30,020-30,0
front,11,16,20,31,020-31,0.5
front,10,16,20,32,020-32,0
front,13,15,20,33,020-33,0.5
front,12,15,20,34,020-34,0
front,14,16,20,35,020-35,0
front,11,14,20,36,020-36,0.5
front,10,14,20,37,020-37,0
front,21,16,20,38,020-38,0.5
front,19,14,20,39,020-39,0.5
front,20,15,20,40,020-40,0
front,15,14,20,41,020-41,0.5
front,21,14,20,42,020-42,0.5
front,8,14,20,43,020-43,0
front,20,16,20,44,020-44,0
front,7,14,20,45,020-45,0.5
front,16,16,20,46,020-46,0
front,7,15,20,47,020-47,0.5
front,6,16,20,48,020-48,0
front,14,15,20,49,020-49,0
front,6,15,20,50,020-50,0
front,6,14,20,51,020-51,0
front,3,16,20,57,020-57,0.5
front,1,15,20,59,020-59,0.5
front,0,15,20,60,020-60,0
front,0,5,21,1,021-01,0
front,0,6,21,2,021-02,0
front,2,5,21,3,021-03,0
front,0,7,21,4,021-04,0
front,1,7,21,5,021-05,0.5
front,2,7,21,6,021-06,0
front,1,8,21,7,021-07,0.5
front,3,5,21,8,021-08,0.5
front,3,6,21,9,021-09,0.5
front,3,7,21,10,021-10,0.5
front,4,6,21,11,021-11,0
front,4,7,21,12,021-12,0
front,6,5,21,13,021-13,0
front,5,6,21,14,021-14,0.5
front,7,4,21,15,021-15,0.5
front,8,5,21,16,021-16,0
front,6,7,21,17,021-17,0
front,7,6,21,18,021-18,0.5
front,16,9,21,19,021-19,0
front,13,8,21,20,021-20,0.5
front,18,10,21,21,021-21,0
front,11,8,21,22,021-22,0.5
front,8,7,21,23,021-23,0
front,15,9,21,24,021-24,0.5
front,9,7,21,25,021-25,0.5
front,17,10,21,26,021-26,0.5
front,17,9,21,27,021-27,0.5
front,11,7,21,28,021-28,0.5
front,9,5,21,29,021-29,0.5
front,15,8,21,30,021-30,0.5
front,9,4,21,31,021-31,0.5
front,13,7,21,32,021-32,0.5
front,14,8,21,33,021-33,0
front,11,5,21,34,021-34,0.5
front,21,6,21,35,021-35,0.5
front,9,2,21,36,021-36,0.5
front,19,8,21,37,021-37,0.5
front,13,6,21,38,021-38,0.5
front,10,4,21,39,021-39,0
front,9,1,21,40,021-40,0.5
front,15,7,21,41,021-41,0.5
front,17,7,21,42,021-42,0.5
front,8,2,21,43,021-43,0
front,7,3,21,44,021-44,0.5
front,9,3,21,45,021-45,0.5
front,6,4,21,46,021-46,0
front,8,3,21,47,021-47,0
front,6,2,21,48,021-48,0
front,5,4,21,49,021-49,0.5
front,5,1,21,50,021-50,0.5
front,4,1,21,51,021-51,0
front,4,3,21,52,021-52,0
front,3,4,21,53,021-53,0.5
front,0,1,21,54,021-54,0
front,3,1,21,55,021-55,0.5
front,2,4,21,56,021-56,0
front,1,1,21,57,021-57,0.5
front,0,2,21,58,021-58,0
front,2,3,21,59,021-59,0
front,0,4,21,60,021-60,0
front,1,5,22,1,022-01,0.5
front,1,4,22,2,022-02,0.5
front,2,6,22,3,022-03,0
front,1,6,22,4,022-04,0.5
front,0,8,22,5,022-05,0
front,0,9,22,6,022-06,0
front,2,8,22,7,022-07,0
front,4,5,22,11,022-11,0
front,4,8,22,12,022-12,0
front,5,5,22,13,022-13,0.5
front,5,7,22,14,022-14,0.5
front,6,6,22,15,022-15,0
front,7,5,22,16,022-16,0.5
front,8,6,22,17,022-17,0
front,10,7,22,18,022-18,0
front,7,7,22,19,022-19,0.5
front,21,7,22,20,022-20,0.5
front,14,9,22,21,022-21,0
front,9,6,22,22,022-22,0.5
front,21,8,22,23,022-23,0.5
front,16,10,22,24,022-24,0
front,10,8,22,25,022-25,0
front,12,9,22,26,022-26,0
front,19,9,22,27,022-27,0.5
front,12,8,22,28,022-28,0
front,18,9,22,29,022-29,0
front,10,6,22,30,022-30,0
front,11,6,22,31,022-31,0.5
front,12,7,22,32,022-32,0
front,10,5,22,33,022-33,0
front,16,8,22,34,022-34,0
front,11,4,22,35,022-35,0.5
front,14,7,22,36,022-36,0
front,10,3,22,37,022-37,0
front,21,5,22,38,022-38,0.5
front,16,7,22,39,022-39,0
front,12,6,22,40,022-40,0
front,18,8,22,41,022-41,0
front,17,8,22,42,022-42,0.5
front,7,2,22,43,022-43,0.5
front,8,4,22,44,022-44,0
front,8,1,22,45,022-45,0
front,7,1,22,46,022-46,0.5
front,6,3,22,47,022-47,0
front,6,1,22,48,022-48,0
front,5,3,22,49,022-49,0.5
front,5,2,22,50,022-50,0.5
front,4,2,22,52,022-52,0
front,4,4,22,53,022-53,0
front,3,3,22,54,022-54,0.5
front,3,2,22,55,022-55,0.5
front,2,1,22,56,022-56,0
front,2,2,22,57,022-57,0
front,1,2,22,58,022-58,0.5
front,0,3,22,59,022-59,0
front,1,3,22,60,022-60,0.5
front,2,23,23,1,023-01,0
front,1,23,23,2,023-02,0.5
front,0,24,23,3,023-03,0
front,0,25,23,4,023-04,0
front,0,26,23,5,023-05,0
front,2,25,23,6,023-06,0
front,2,26,23,7,023-07,0
front,2,24,23,8,023-08,0
front,3,25,23,9,023-09,0.5
front,3,24,23,10,023-10,0.5
front,4,24,23,11,023-11,0
front,4,27,23,12,023-12,0
front,5,26,23,13,023-13,0.5
front,5,24,23,14,023-14,0.5
front,6,26,23,15,023-15,0
front,6,24,23,16,023-16,0
front,6,25,23,17,023-17,0
front,8,27,23,18,023-18,0
front,8,26,23,19,023-19,0
front,9,26,23,20,023-20,0.5
front,8,25,23,21,023-21,0
front,12,22,23,22,023-22,0
front,13,21,23,23,023-23,0.5
front,21,21,23,24,023-24,0.5
front,14,21,23,25,023-25,0
front,11,23,23,26,023-26,0.5
front,18,20,23,27,023-27,0
front,11,22,23,28,023-28,0.5
front,14,20,23,29,023-29,0
front,9,23,23,30,023-30,0.5
front,12,21,23,31,023-31,0
front,9,22,23,32,023-32,0.5
front,11,20,23,33,023-33,0.5
front,17,18,23,34,023-34,0.5
front,11,19,23,35,023-35,0.5
front,9,20,23,36,023-36,0.5
front,17,17,23,37,023-37,0.5
front,15,18,23,38,023-38,0.5
front,8,21,23,39,023-39,0
front,9,21,23,40,023-40,0.5
front,14,19,23,41,023-41,0
front,16,19,23,42,023-42,0
front,10,21,23,43,023-43,0
front,17,19,23,44,023-44,0.5
front,12,20,23,45,023-45,0
front,19,19,23,46,023-46,0.5
front,8,22,23,47,023-47,0
front,6,22,23,48,023-48,0
front,7,23,23,49,023-49,0.5
front,5,21,23,50,023-50,0.5
front,5,22,23,51,023-51,0.5
front,4,20,23,52,023-52,0
front,4,23,23,53,023-53,0
front,4,22,23,54,023-54,0
front,3,20,23,55,023-55,0.5
front,3,22,23,56,023-56,0.5
front,1,19,23,57,023-57,0.5
front,2,21,23,58,023-58,0
front,0,20,23,59,023-59,0
front,0,21,23,60,023-60,0
front,1,22,24,1,024-01,0.5
front,0,22,24,2,024-02,0
front,0,23,24,3,024-03,0
front,1,24,24,4,024-04,0.5
front,1,25,24,5,024-05,0.5
front,1,26,24,6,024-06,0.5
front,2,27,24,7,024-07,0
front,0,27,24,8,024-08,0
front,3,26,24,9,024-09,0.5
front,3,23,24,10,024-10,0.5
front,4,26,24,11,024-11,0
front,4,25,24,12,024-12,0
front,5,25,24,13,024-13,0.5
front,5,23,24,14,024-14,0.5
front,6,27,24,15,024-15,0
front,8,24,24,16,024-16,0
front,7,26,24,17,024-17,0.5
front,7,24,24,18,024-18,0.5
front,7,25,24,19,024-19,0.5
front,15,20,24,20,024-20,0.5
front,9,24,24,21,024-21,0.5
front,10,24,24,22,024-22,0
front,16,21,24,23,024-23,0
front,10,25,24,24,024-24,0
front,9,25,24,25,024-25,0.5
front,21,22,24,26,024-26,0.5
front,16,20,24,27,024-27,0
front,10,23,24,28,024-28,0
front,13,20,24,29,024-29,0.5
front,11,21,24,30,024-30,0.5
front,10,22,24,31,024-31,0
front,15,19,24,32,024-32,0.5
front,17,20,24,33,024-33,0.5
front,18,18,24,34,024-34,0
front,16,18,24,35,024-35,0
front,10,20,24,36,024-36,0
front,12,19,24,37,024-37,0
front,20,18,24,38,024-38,0
front,21,19,24,39,024-39,0.5
front,19,18,24,40,024-40,0.5
front,21,20,24,41,024-41,0.5
front,13,19,24,42,024-42,0.5
front,7,20,24,43,024-43,0.5
front,18,19,24,44,024-44,0
front,7,21,24,45,024-45,0.5
front,6,21,24,46,024-46,0
front,7,22,24,47,024-47,0.5
front,8,23,24,48,024-48,0
front,5,20,24,49,024-49,0.5
front,6,23,24,50,024-50,0
front,4,21,24,52,024-52,0
front,3,21,24,56,024-56,0.5
front,2,20,24,57,024-57,0
front,2,22,24,58,024-58,0
front,1,20,24,59,024-59,0.5
front,1,21,24,60,024-60,0.5
back,0,5,25,1,025-01,0
back,2,5,25,2,025-02,0
back,1,3,25,3,025-03,0.5
back,2,3,25,4,025-04,0
back,1,2,25,5,025-05,0.5
back,2,2,25,6,025-06,0
back,3,3,25,7,025-07,0.5
back,3,2,25,8,025-08,0.5
back,3,1,25,9,025-09,0.5
back,4,3,25,10,025-10,0
back,4,2,25,11,025-11,0
back,5,4,25,12,025-12,0.5
back,5,2,25,13,025-13,0.5
back,5,1,25,14,025-14,0.5
back,6,4,25,15,025-15,0
back,6,2,25,16,025-16,0
back,7,4,25,17,025-17,0.5
back,8,4,25,18,025-18,0
back,7,1,25,19,025-19,0.5
back,8,3,25,20,025-20,0
back,13,5,25,21,025-21,0.5
back,17,11,25,22,025-22,0.5
back,16,6,25,23,025-23,0
back,9,1,25,24,025-24,0.5
back,10,3,25,25,025-25,0
back,17,10,25,26,025-26,0.5
back,10,4,25,27,025-27,0
back,11,5,25,28,025-28,0.5
back,21,7,25,29,025-29,0.5
back,10,5,25,30,025-30,0
back,11,6,25,31,025-31,0.5
back,14,7,25,32,025-32,0
back,15,7,25,33,025-33,0.5
back,11,7,25,34,025-34,0.5
back,10,7,25,35,025-35,0
back,16,8,25,36,025-36,0
back,15,8,25,37,025-37,0.5
back,13,8,25,38,025-38,0.5
back,17,13,25,39,025-39,0.5
back,9,5,25,40,025-40,0.5
back,16,9,25,41,025-41,0
back,8,7,25,42,025-42,0
back,9,7,25,43,025-43,0.5
back,8,5,25,44,025-44,0
back,7,7,25,45,025-45,0.5
back,7,5,25,46,025-46,0.5
back,6,8,25,47,025-47,0
back,6,7,25,48,025-48,0
back,5,5,25,49,025-49,0.5
back,5,6,25,50,025-50,0.5
back,5,7,25,51,025-51,0.5
back,4,5,25,52,025-52,0
back,4,8,25,53,025-53,0
back,4,6,25,54,025-54,0
back,3,5,25,55,025-55,0.5
back,1,5,25,56,025-56,0.5
back,3,6,25,57,025-57,0.5
back,2,6,25,58,025-58,0
back,2,7,25,59,025-59,0
back,0,8,25,60,025-60,0
back,1,4,26,1,026-01,0.5
back,0,4,26,2,026-02,0
back,2,4,26,3,026-03,0
back,0,3,26,4,026-04,0
back,0,2,26,5,026-05,0
back,1,1,26,6,026-06,0.5
back,3,4,26,7,026-07,0.5
back,4,4,26,10,026-10,0
back,5,3,26,13,026-13,0.5
back,6,3,26,15,026-15,0
back,7,3,26,17,026-17,0.5
back,7,2,26,18,026-18,0.5
back,9,4,26,19,026-19,0.5
back,9,3,26,20,026-20,0.5
back,8,2,26,21,026-21,0
back,9,2,26,22,026-22,0.5
back,11,4,26,23,026-23,0.5
back,21,6,26,24,026-24,0.5
back,12,5,26,25,026-25,0
back,15,5,26,26,026-26,0.5
back,14,6,26,27,026-27,0
back,12,6,26,28,026-28,0
back,15,6,26,29,026-29,0.5
back,13,6,26,30,026-30,0.5
back,12,7,26,31,026-31,0
back,10,6,26,32,026-32,0
back,13,7,26,33,026-33,0.5
back,12,8,26,34,026-34,0
back,14,8,26,35,026-35,0
back,17,12,26,36,026-36,0.5
back,16,7,26,37,026-37,0
back,9,6,26,38,026-38,0.5
back,21,8,26,39,026-39,0.5
back,21,9,26,40,026-40,0.5
back,12,9,26,41,026-41,0
back,11,8,26,42,026-42,0.5
back,10,8,26,43,026-43,0
back,8,6,26,44,026-44,0
back,8,8,26,45,026-45,0
back,7,6,26,46,026-46,0.5
back,6,6,26,47,026-47,0
back,6,5,26,48,026-48,0
back,4,7,26,54,026-54,0
back,3,7,26,56,026-56,0.5
back,0,6,26,57,026-57,0
back,1,7,26,58,026-58,0.5
back,1,6,26,59,026-59,0.5
back,0,7,26,60,026-60,0
back,2,23,27,1,027-01,0
back,0,23,27,2,027-02,0
back,2,22,27,3,027-03,0
back,0,22,27,4,027-04,0
back,0,20,27,5,027-05,0
back,2,21,27,6,027-06,0
back,2,20,27,7,027-07,0
back,3,22,27,8,027-08,0.5
back,3,23,27,9,027-09,0.5
back,4,21,27,10,027-10,0
back,4,22,27,11,027-11,0
back,5,21,27,12,027-12,0.5
back,5,22,27,13,027-13,0.5
back,6,20,27,14,027-14,0
back,6,21,27,15,027-15,0
back,6,22,27,16,027-16,0
back,7,21,27,17,027-17,0.5
back,9,20,27,18,027-18,0.5
back,9,22,27,19,027-19,0.5
back,8,21,27,20,027-20,0
back,12,19,27,21,027-21,0
back,21,18,27,22,027-22,0.5
back,15,19,27,23,027-23,0.5
back,13,19,27,24,027-24,0.5
back,17,14,27,25,027-25,0.5
back,10,21,27,26,027-26,0
back,11,20,27,27,027-27,0.5
back,13,20,27,28,027-28,0.5
back,15,20,27,29,027-29,0.5
back,11,21,27,30,027-30,0.5
back,14,21,27,31,027-31,0
back,13,21,27,32,027-32,0.5
back,12,22,27,33,027-33,0
back,10,24,27,34,027-34,0
back,21,21,27,35,027-35,0.5
back,15,22,27,36,027-36,0.5
back,9,26,27,37,027-37,0.5
back,11,23,27,38,027-38,0.5
back,21,20,27,39,027-39,0.5
back,11,22,27,40,027-40,0.5
back,8,26,27,41,027-41,0
back,8,25,27,42,027-42,0
back,7,26,27,43,027-43,0.5
back,7,25,27,44,027-44,0.5
back,7,24,27,45,027-45,0.5
back,7,23,27,46,027-46,0.5
back,6,26,27,47,027-47,0
back,6,25,27,48,027-48,0
back,6,24,27,49,027-49,0
back,5,26,27,50,027-50,0.5
back,5,24,27,51,027-51,0.5
back,5,23,27,52,027-52,0.5
back,4,26,27,53,027-53,0
back,4,24,27,54,027-54,0
back,3,26,27,55,027-55,0.5
back,3,25,27,56,027-56,0.5
back,3,24,27,57,027-57,0.5
back,1,25,27,58,027-58,0.5
back,2,24,27,59,027-59,0
back,0,25,27,60,027-60,0
back,0,24,28,1,028-01,0
back,1,23,28,2,028-02,0.5
back,1,22,28,3,028-03,0.5
back,1,21,28,4,028-04,0.5
back,0,21,28,5,028-05,0
back,1,20,28,6,028-06,0.5
back,3,20,28,7,028-07,0.5
back,3,21,28,8,028-08,0.5
back,4,20,28,10,028-10,0
back,4,23,28,11,028-11,0
back,5,20,28,13,028-13,0.5
back,6,23,28,15,028-15,0
back,7,20,28,16,028-16,0.5
back,7,22,28,17,028-17,0.5
back,8,20,28,18,028-18,0
back,8,22,28,19,028-19,0
back,10,20,28,20,028-20,0
back,11,19,28,21,028-21,0.5
back,16,19,28,22,028-22,0
back,9,21,28,23,028-23,0.5
back,21,19,28,24,028-24,0.5
back,16,20,28,25,028-25,0
back,14,20,28,26,028-26,0
back,12,20,28,27,028-27,0
back,17,15,28,28,028-28,0.5
back,10,22,28,29,028-29,0
back,12,21,28,30,028-30,0
back,16,21,28,31,028-31,0
back,10,23,28,32,028-32,0
back,15,21,28,33,028-33,0.5
back,14,22,28,34,028-34,0
back,17,17,28,35,028-35,0.5
back,12,23,28,36,028-36,0
back,10,25,28,37,028-37,0
back,16,22,28,38,028-38,0
back,13,22,28,39,028-39,0.5
back,9,25,28,40,028-40,0.5
back,17,16,28,41,028-41,0.5
back,9,24,28,42,028-42,0.5
back,9,23,28,43,028-43,0.5
back,8,24,28,44,028-44,0
back,8,23,28,45,028-45,0
back,5,25,28,51,028-51,0.5
back,4,25,28,54,028-54,0
back,1,26,28,56,028-56,0.5
back,2,26,28,57,028-57,0
back,0,26,28,58,028-58,0
back,1,24,28,59,028-59,0.5
back,2,25,28,60,028-60,0
back,0,12,29,1,029-01,0
back,0,11,29,2,029-02,0
back,1,10,29,3,029-03,0.5
back,1,9,29,4,029-04,0.5
back,0,9,29,5,029-05,0
back,1,8,29,6,029-06,0.5
back,3,8,29,7,029-07,0.5
back,3,9,29,8,029-08,0.5
back,3,11,29,9,029-09,0.5
back,4,9,29,10,029-10,0
back,4,10,29,11,029-11,0
back,4,11,29,12,029-12,0
back,5,8,29,13,029-13,0.5
back,5,9,29,14,029-14,0.5
back,6,9,29,15,029-15,0
back,6,11,29,16,029-16,0
back,8,11,29,17,029-17,0
back,8,10,29,18,029-18,0
back,7,9,29,19,029-19,0.5
back,15,10,29,20,029-20,0.5
back,9,8,29,21,029-21,0.5
back,13,9,29,22,029-22,0.5
back,15,9,29,23,029-23,0.5
back,16,10,29,24,029-24,0
back,11,9,29,25,029-25,0.5
back,10,10,29,26,029-26,0
back,16,11,29,27,029-27,0
back,9,10,29,28,029-28,0.5
back,14,11,29,29,029-29,0
back,13,11,29,30,029-30,0.5
back,9,11,29,31,029-31,0.5
back,10,12,29,32,029-32,0
back,15,11,29,33,029-33,0.5
back,12,13,29,34,029-34,0
back,11,13,29,35,029-35,0.5
back,12,14,29,36,029-36,0
back,14,12,29,37,029-37,0
back,16,12,29,38,029-38,0
back,21,12,29,39,029-39,0.5
back,8,13,29,40,029-40,0
back,16,13,29,41,029-41,0
back,15,13,29,42,029-42,0.5
back,8,14,29,43,029-43,0
back,7,13,29,44,029-44,0.5
back,7,11,29,45,029-45,0.5
back,6,13,29,46,029-46,0
back,6,12,29,47,029-47,0
back,6,14,29,48,029-48,0
back,5,12,29,49,029-49,0.5
back,5,13,29,50,029-50,0.5
back,5,11,29,51,029-51,0.5
back,4,14,29,53,029-53,0
back,4,13,29,54,029-54,0
back,4,12,29,55,029-55,0
back,3,13,29,56,029-56,0.5
back,3,12,29,57,029-57,0.5
back,2,12,29,58,029-58,0
back,1,13,29,59,029-59,0.5
back,2,13,29,60,029-60,0
back,1,11,30,1,030-01,0.5
back,2,11,30,2,030-02,0
back,0,10,30,3,030-03,0
back,2,10,30,4,030-04,0
back,2,9,30,5,030-05,0
back,2,8,30,6,030-06,0
back,3,10,30,8,030-08,0.5
back,5,10,30,14,030-14,0.5
back,6,10,30,16,030-16,0
back,7,10,30,17,030-17,0.5
back,7,8,30,18,030-18,0.5
back,9,9,30,19,030-19,0.5
back,8,9,30,20,030-20,0
back,21,10,30,21,030-21,0.5
back,12,10,30,22,030-22,0
back,10,9,30,23,030-23,0
back,14,9,30,24,030-24,0
back,14,10,30,25,030-25,0
back,13,10,30,26,030-26,0.5
back,11,10,30,27,030-27,0.5
back,12,11,30,28,030-28,0
back,10,11,30,29,030-29,0
back,11,11,30,30,030-30,0.5
back,12,12,30,31,030-31,0
back,11,12,30,32,030-32,0.5
back,21,11,30,33,030-33,0.5
back,10,13,30,34,030-34,0
back,21,13,30,35,030-35,0.5
back,13,12,30,36,030-36,0.5
back,15,12,30,37,030-37,0.5
back,14,13,30,38,030-38,0
back,16,14,30,39,030-39,0
back,9,13,30,40,030-40,0.5
back,9,12,30,41,030-41,0.5
back,8,12,30,42,030-42,0
back,13,13,30,43,030-43,0.5
back,7,12,30,44,030-44,0.5
back,1,12,30,59,030-59,0.5
back,0,13,30,60,030-60,0
back,0,16,31,1,031-01,0
back,1,15,31,2,031-02,0.5
back,0,15,31,3,031-03,0
back,1,14,31,4,031-04,0.5
back,0,14,31,5,031-05,0
back,2,14,31,6,031-06,0
back,3,15,31,7,031-07,0.5
back,3,14,31,8,031-08,0.5
back,4,15,31,10,031-10,0
back,4,16,31,11,031-11,0
back,5,14,31,13,031-13,0.5
back,5,15,31,14,031-14,0.5
back,5,16,31,15,031-15,0.5
back,6,16,31,16,031-16,0
back,6,15,31,17,031-17,0
back,7,16,31,18,031-18,0.5
back,7,14,31,19,031-19,0.5
back,8,16,31,20,031-20,0
back,9,15,31,21,031-21,0.5
back,14,14,31,22,031-22,0
back,16,15,31,23,031-23,0
back,14,15,31,24,031-24,0
back,15,15,31,25,031-25,0.5
back,11,14,31,26,031-26,0.5
back,10,15,31,27,031-27,0
back,16,16,31,28,031-28,0
back,10,16,31,29,031-29,0
back,9,16,31,30,031-30,0.5
back,11,16,31,31,031-31,0.5
back,13,16,31,32,031-32,0.5
back,9,17,31,33,031-33,0.5
back,12,17,31,34,031-34,0
back,11,17,31,35,031-35,0.5
back,11,18,31,36,031-36,0.5
back,13,17,31,37,031-37,0.5
back,14,19,31,38,031-38,0
back,21,17,31,39,031-39,0.5
back,15,18,31,40,031-40,0.5
back,14,18,31,41,031-41,0
back,9,18,31,42,031-42,0.5
back,10,18,31,43,031-43,0
back,8,18,31,44,031-44,0
back,7,17,31,45,031-45,0.5
back,6,18,31,46,031-46,0
back,6,17,31,47,031-47,0
back,5,17,31,48,031-48,0.5
back,5,18,31,49,031-49,0.5
back,5,19,31,50,031-50,0.5
back,4,17,31,51,031-51,0
back,4,18,31,52,031-52,0
back,4,19,31,53,031-53,0
back,3,16,31,54,031-54,0.5
back,3,19,31,55,031-55,0.5
back,2,17,31,56,031-56,0
back,0,17,31,57,031-57,0
