side,row,col,board_no,socket,label,shift
back,0,26,15,58,015-58,0.5
back,0,25,15,59,015-59,0.5
back,1,23,15,60,015-60,0
back,0,23,16,1,016-01,0.5
back,1,22,16,2,016-02,0
back,1,21,16,3,016-03,0
back,0,20,16,4,016-04,0.5
back,0,18,16,5,016-05,0.5
back,1,19,16,6,016-06,0
back,2,20,16,7,016-07,0.5
back,0,16,16,8,016-08,0.5
back,3,19,16,9,016-09,0.5
back,1,17,16,10,016-10,0
back,3,18,16,11,016-11,0.5
back,3,21,16,12,016-12,0.5
back,2,16,16,13,016-13,0.5
back,4,21,16,14,016-14,0
back,5,19,16,15,016-15,0.5
back,5,18,16,16,016-16,0.5
back,5,20,16,17,016-17,0.5
back,6,19,16,18,016-18,0.5
back,6,18,16,19,016-19,0.5
back,7,19,16,20,016-20,0
back,6,17,16,21,016-21,0.5
back,7,20,16,22,016-22,0
back,8,18,16,23,016-23,0.5
back,8,17,16,24,016-24,0.5
back,9,17,16,25,016-25,0.5
back,9,19,16,29,016-29,0.5
back,8,20,16,31,016-31,0.5
back,9,20,16,32,016-32,0.5
back,10,21,16,33,016-33,0
back,9,21,16,34,016-34,0.5
back,9,23,16,35,016-35,0.5
back,8,25,16,36,016-36,0.5
back,8,24,16,37,016-37,0.5
back,7,26,16,38,016-38,0
back,7,25,16,39,016-39,0
back,6,26,16,40,016-40,0.5
back,7,23,16,41,016-41,0
back,5,25,16,42,016-42,0.5
back,6,23,16,43,016-43,0.5
back,5,24,16,44,016-44,0.5
back,6,22,16,45,016-45,0.5
back,5,21,16,46,016-46,0.5
back,4,25,16,47,016-47,0
back,4,24,16,48,016-48,0
back,5,22,16,49,016-49,0.5
back,2,27,16,50,016-50,0.5
back,4,23,16,51,016-51,0
back,3,24,16,52,016-52,0.5
back,3,23,16,53,016-53,0.5
back,3,22,16,54,016-54,0.5
back,1,26,16,55,016-55,0
back,2,23,16,56,016-56,0.5
back,2,22,16,57,016-57,0.5
back,1,25,16,58,016-58,0
back,1,24,16,59,016-59,0
back,0,24,16,60,016-60,0.5
