side,row,col,board_no,socket,label,shift
front,14,7,56,49,056-49,0
front,13,8,56,50,056-50,0.5
front,13,9,56,51,056-51,0.5
front,12,8,56,52,056-52,0
front,12,9,56,53,056-53,0
front,12,7,56,54,056-54,0
front,11,8,56,55,056-55,0.5
front,11,7,56,56,056-56,0.5
front,11,9,56,57,056-57,0.5
front,10,8,56,58,056-58,0
front,10,7,56,59,056-59,0
front,10,9,56,60,056-60,0
front,9,9,57,1,057-01,0.5
front,10,10,57,2,057-02,0
front,8,11,57,3,057-03,0
front,6,11,57,4,057-04,0
front,9,11,57,5,057-05,0.5
front,8,12,57,6,057-06,0
front,12,12,57,11,057-11,0
front,15,9,57,12,057-12,0.5
front,16,10,57,13,057-13,0
front,15,10,57,14,057-14,0.5
front,17,10,57,15,057-15,0.5
front,14,11,57,16,057-16,0
front,22,11,57,17,057-17,0
front,32,11,57,18,057-18,0
front,28,11,57,19,057-19,0
front,25,11,57,20,057-20,0.5
front,18,12,57,21,057-21,0
front,19,11,57,22,057-22,0.5
front,32,12,57,23,057-23,0
front,28,12,57,24,057-24,0
front,21,11,57,25,057-25,0.5
front,27,11,57,26,057-26,0.5
front,20,11,57,27,057-27,0
front,27,10,57,28,057-28,0.5
front,19,10,57,29,057-29,0.5
front,18,10,57,30,057-30,0
front,20,10,57,31,057-31,0
front,26,10,57,32,057-32,0
front,23,9,57,33,057-33,0.5
front,26,9,57,34,057-34,0
front,19,8,57,35,057-35,0.5
front,32,9,57,36,057-36,0
front,32,6,57,37,057-37,0
front,22,9,57,38,057-38,0
front,25,9,57,39,057-39,0.5
front,21,9,57,40,057-40,0.5
front,24,10,57,41,057-41,0
front,17,9,57,42,057-42,0.5
front,15,8,57,43,057-43,0.5
front,29,10,57,44,057-44,0.5
front,28,10,57,45,057-45,0
front,27,9,57,46,057-46,0.5
front,14,8,57,47,057-47,0
front,30,10,57,48,057-48,0
front,13,7,57,49,057-49,0.5
front,10,15,58,1,058-01,0
front,8,14,58,2,058-02,0
front,7,13,58,3,058-03,0.5
front,9,15,58,4,058-04,0.5
front,10,16,58,5,058-05,0
front,10,17,58,6,058-06,0
front,11,16,58,8,058-08,0.5
front,11,15,58,9,058-09,0.5
front,12,17,58,10,058-10,0
front,12,15,58,11,058-11,0
front,12,16,58,12,058-12,0
front,14,17,58,13,058-13,0
front,13,16,58,14,058-14,0.5
front,18,15,58,15,058-15,0
front,14,15,58,16,058-16,0
front,17,15,58,17,058-17,0.5
front,32,1,58,18,058-18,0
front,15,15,58,19,058-19,0.5
front,16,15,58,20,058-20,0
front,32,5,58,21,058-21,0
front,23,14,58,22,058-22,0.5
front,22,15,58,23,058-23,0
front,31,14,58,24,058-24,0.5
front,17,16,58,25,058-25,0.5
front,19,15,58,26,058-26,0.5
front,28,15,58,27,058-27,0
front,29,14,58,28,058-28,0.5
front,24,14,58,29,058-29,0
front,20,14,58,30,058-30,0
front,17,14,58,31,058-31,0.5
front,23,13,58,32,058-32,0.5
front,19,13,58,33,058-33,0.5
front,20,13,58,34,058-34,0
front,22,13,58,35,058-35,0
front,30,12,58,36,058-36,0
front,27,12,58,37,058-37,0.5
front,23,12,58,38,058-38,0.5
front,25,12,58,39,058-39,0.5
front,19,12,58,40,058-40,0.5
front,20,12,58,41,058-41,0
front,24,13,58,42,058-42,0
front,31,13,58,43,058-43,0.5
front,28,13,58,44,058-44,0
front,15,12,58,45,058-45,0.5
front,32,4,58,46,058-46,0
front,28,14,58,47,058-47,0
front,16,13,58,48,058-48,0
front,14,13,58,49,058-49,0
front,13,12,58,50,058-50,0.5
front,14,14,58,51,058-51,0
front,13,13,58,52,058-52,0.5
front,12,13,58,53,058-53,0
front,12,14,58,54,058-54,0
front,11,12,58,55,058-55,0.5
front,11,13,58,56,058-56,0.5
front,11,14,58,57,058-57,0.5
front,9,13,58,58,058-58,0.5
front,10,13,58,59,058-59,0
front,8,13,58,60,058-60,0
front,9,14,59,1,059-01,0.5
front,13,15,59,13,059-13,0.5
front,27,14,59,14,059-14,0.5
front,30,14,59,15,059-15,0
front,14,16,59,16,059-16,0
front,19,14,59,17,059-17,0.5
front,32,3,59,18,059-18,0
front,15,16,59,19,059-19,0.5
front,16,16,59,20,059-20,0
front,32,2,59,21,059-21,0
front,21,14,59,22,059-22,0.5
front,25,14,59,23,059-23,0.5
front,20,15,59,24,059-24,0
front,28,16,59,25,059-25,0
front,27,15,59,26,059-26,0.5
front,26,15,59,27,059-27,0
front,32,14,59,28,059-28,0
front,26,14,59,29,059-29,0
front,22,14,59,30,059-30,0
front,18,14,59,31,059-31,0
front,21,13,59,32,059-32,0.5
front,25,13,59,33,059-33,0.5
front,18,13,59,34,059-34,0
front,32,21,59,35,059-35,0
front,21,12,59,36,059-36,0.5
front,32,13,59,37,059-37,0
front,29,12,59,38,059-38,0.5
front,31,12,59,39,059-39,0.5
front,17,12,59,40,059-40,0.5
front,22,12,59,41,059-41,0
front,29,13,59,42,059-42,0.5
front,26,13,59,43,059-43,0
front,30,13,59,44,059-44,0
front,27,13,59,45,059-45,0.5
front,32,22,59,46,059-46,0
front,32,19,59,47,059-47,0
front,32,20,59,48,059-48,0
front,17,13,59,49,059-49,0.5
front,15,13,59,50,059-50,0.5
front,16,14,59,51,059-51,0
front,15,14,59,52,059-52,0.5
front,13,14,59,53,059-53,0.5
front,10,14,59,58,059-58,0
front,9,12,59,59,059-59,0.5
front,7,12,59,60,059-60,0.5
front,10,20,60,1,060-01,0
front,11,20,60,2,060-02,0.5
front,10,21,60,3,060-03,0
front,9,21,60,4,060-04,0.5
front,9,22,60,5,060-05,0.5
front,10,22,60,6,060-06,0
front,11,21,60,7,060-07,0.5
front,11,22,60,8,060-08,0.5
front,12,20,60,9,060-09,0
front,12,21,60,10,060-10,0
front,12,22,60,11,060-11,0
front,13,20,60,12,060-12,0.5
front,13,21,60,13,060-13,0.5
front,15,22,60,14,060-14,0.5
front,14,21,60,15,060-15,0
front,17,22,60,16,060-16,0.5
front,16,20,60,17,060-17,0
front,16,22,60,18,060-18,0
front,16,21,60,19,060-19,0
front,17,20,60,20,060-20,0.5
front,24,19,60,21,060-21,0
front,19,19,60,22,060-22,0.5
front,18,20,60,23,060-23,0
front,17,21,60,24,060-24,0.5
front,26,19,60,25,060-25,0
front,27,18,60,26,060-26,0.5
front,22,18,60,27,060-27,0
front,23,17,60,28,060-28,0.5
front,18,19,60,29,060-29,0
front,26,18,60,30,060-30,0
front,21,17,60,31,060-31,0.5
front,18,18,60,32,060-32,0
front,19,17,60,33,060-33,0.5
front,21,16,60,34,060-34,0.5
front,29,16,60,35,060-35,0.5
front,28,17,60,36,060-36,0
front,27,16,60,37,060-37,0.5
front,17,17,60,38,060-38,0.5
front,22,16,60,39,060-39,0
front,23,15,60,40,060-40,0.5
front,31,16,60,41,060-41,0.5
front,24,15,60,42,060-42,0
front,16,17,60,43,060-43,0
front,15,17,60,44,060-44,0.5
front,32,16,60,45,060-45,0
front,29,15,60,46,060-46,0.5
front,16,18,60,47,060-47,0
front,23,16,60,48,060-48,0.5
front,14,18,60,49,060-49,0
front,16,19,60,50,060-50,0
front,13,17,60,51,060-51,0.5
front,13,18,60,52,060-52,0.5
front,13,19,60,53,060-53,0.5
front,12,18,60,54,060-54,0
front,12,19,60,55,060-55,0
front,11,17,60,57,060-57,0.5
front,11,18,60,58,060-58,0.5
front,10,18,60,60,060-60,0
front,13,22,61,13,061-13,0.5
front,14,22,61,14,061-14,0
front,14,20,61,15,061-15,0
front,15,20,61,16,061-16,0.5
front,17,19,61,17,061-17,0.5
front,15,21,61,18,061-18,0.5
front,18,21,61,19,061-19,0
front,20,19,61,20,061-20,0
front,22,19,61,21,061-21,0
front,25,18,61,22,061-22,0.5
front,21,18,61,23,061-23,0.5
front,27,17,61,24,061-24,0.5
front,23,18,61,25,061-25,0.5
front,32,17,61,26,061-26,0
front,24,18,61,27,061-27,0
front,20,18,61,28,061-28,0
front,19,18,61,29,061-29,0.5
front,25,17,61,30,061-30,0.5
front,24,17,61,31,061-31,0
front,25,16,61,32,061-32,0.5
front,20,17,61,33,061-33,0
front,24,16,61,34,061-34,0
front,31,15,61,35,061-35,0.5
front,19,16,61,36,061-36,0.5
front,30,16,61,37,061-37,0
front,25,15,61,38,061-38,0.5
front,20,16,61,39,061-39,0
front,18,17,61,40,061-40,0
front,21,15,61,41,061-41,0.5
front,26,16,61,42,061-42,0
front,32,15,61,43,061-43,0
front,30,15,61,44,061-44,0
front,18,16,61,45,061-45,0
front,32,18,61,46,061-46,0
front,26,17,61,47,061-47,0
front,22,17,61,48,061-48,0
front,15,18,61,49,061-49,0.5
front,17,18,61,50,061-50,0.5
front,15,19,61,51,061-51,0.5
front,14,19,61,52,061-52,0
front,0,6,62,1,062-01,0
front,1,6,62,2,062-02,0.5
front,2,7,62,3,062-03,0
front,0,8,62,4,062-04,0
front,1,8,62,5,062-05,0.5
front,0,10,62,6,062-06,0
front,2,8,62,7,062-07,0
front,1,10,62,8,062-08,0.5
front,3,7,62,9,062-09,0.5
front,3,8,62,10,062-10,0.5
front,4,7,62,11,062-11,0
front,2,11,62,12,062-12,0
front,4,9,62,13,062-13,0
front,5,6,62,14,062-14,0.5
front,4,10,62,15,062-15,0
front,5,8,62,16,062-16,0.5
front,6,7,62,17,062-17,0
front,6,8,62,18,062-18,0
front,5,10,62,19,062-19,0.5
front,7,6,62,20,062-20,0.5
front,5,11,62,21,062-21,0.5
front,7,8,62,22,062-22,0.5
front,8,7,62,23,062-23,0
front,8,8,62,24,062-24,0
front,9,8,62,25,062-25,0.5
front,9,7,62,26,062-26,0.5
front,9,6,62,28,062-28,0.5
front,8,6,62,30,062-30,0
front,9,5,62,31,062-31,0.5
front,8,5,62,33,062-33,0
front,9,4,62,34,062-34,0.5
front,10,4,62,35,062-35,0
front,9,3,62,36,062-36,0.5
front,8,2,62,37,062-37,0
front,8,3,62,38,062-38,0
front,8,4,62,39,062-39,0
front,7,5,62,40,062-40,0.5
front,7,1,62,41,062-41,0.5
front,7,2,62,42,062-42,0.5
front,7,3,62,43,062-43,0.5
front,6,2,62,44,062-44,0
front,6,5,62,45,062-45,0
front,6,4,62,46,062-46,0
front,5,1,62,47,062-47,0.5
front,5,3,62,48,062-48,0.5
front,5,4,62,49,062-49,0.5
front,4,3,62,50,062-50,0
front,4,5,62,51,062-51,0
front,3,2,62,52,062-52,0.5
front,2,2,62,53,062-53,0
front,3,4,62,54,062-54,0.5
front,3,3,62,55,062-55,0.5
front,1,1,62,56,062-56,0.5
front,2,5,62,57,062-57,0
front,0,5,62,58,062-58,0
front,2,4,62,59,062-59,0
front,1,3,62,60,062-60,0.5
front,2,6,63,1,063-01,0
front,0,7,63,2,063-02,0
front,1,7,63,3,063-03,0.5
front,0,9,63,4,063-04,0
front,0,11,63,5,063-05,0
front,0,12,63,6,063-06,0
front,1,11,63,7,063-07,0.5
front,1,9,63,8,063-08,0.5
front,3,6,63,9,063-09,0.5
front,2,9,63,10,063-10,0
front,2,10,63,11,063-11,0
front,3,9,63,12,063-12,0.5
front,4,8,63,13,063-13,0
front,5,7,63,14,063-14,0.5
front,3,10,63,15,063-15,0.5
front,5,9,63,16,063-16,0.5
front,3,11,63,17,063-17,0.5
front,4,11,63,18,063-18,0
front,6,9,63,19,063-19,0
front,7,7,63,20,063-20,0.5
front,6,10,63,21,063-21,0
front,7,9,63,22,063-22,0.5
front,8,9,63,23,063-23,0
front,9,2,63,36,063-36,0.5
front,7,4,63,42,063-42,0.5
front,6,3,63,45,063-45,0
front,6,6,63,46,063-46,0
front,5,2,63,47,063-47,0.5
front,4,2,63,48,063-48,0
front,5,5,63,49,063-49,0.5
front,4,6,63,50,063-50,0
front,3,1,63,51,063-51,0.5
front,4,4,63,52,063-52,0
front,3,5,63,53,063-53,0.5
front,1,2,63,54,063-54,0.5
front,0,2,63,55,063-55,0
front,2,3,63,56,063-56,0
front,1,5,63,57,063-57,0.5
front,0,3,63,58,063-58,0
front,1,4,63,59,063-59,0.5
front,0,4,63,60,063-60,0
front,0,17,64,1,064-01,0
front,0,18,64,2,064-02,0
front,0,19,64,3,064-03,0
front,0,20,64,4,064-04,0
front,1,20,64,5,064-05,0.5
front,1,21,64,6,064-06,0.5
front,2,19,64,7,064-07,0
front,1,22,64,8,064-08,0.5
front,3,20,64,9,064-09,0.5
front,2,22,64,10,064-10,0
front,3,22,64,11,064-11,0.5
front,4,18,64,12,064-12,0
front,4,21,64,13,064-13,0
front,5,19,64,14,064-14,0.5
front,4,22,64,15,064-15,0
front,5,21,64,16,064-16,0.5
front,6,20,64,17,064-17,0
front,6,21,64,18,064-18,0
front,7,22,64,19,064-19,0.5
front,7,20,64,20,064-20,0.5
front,7,19,64,21,064-21,0.5
front,8,21,64,22,064-22,0
front,8,20,64,23,064-23,0
front,8,22,64,24,064-24,0
front,9,20,64,25,064-25,0.5
front,9,19,64,26,064-26,0.5
front,11,19,64,27,064-27,0.5
front,8,19,64,28,064-28,0
front,10,19,64,29,064-29,0
front,9,18,64,30,064-30,0.5
front,8,18,64,31,064-31,0
front,9,17,64,33,064-33,0.5
front,9,16,64,35,064-35,0.5
front,8,15,64,36,064-36,0
front,7,14,64,37,064-37,0.5
front,8,16,64,38,064-38,0
front,8,17,64,39,064-39,0
front,7,15,64,40,064-40,0.5
front,5,12,64,41,064-41,0.5
front,7,17,64,42,064-42,0.5
front,6,15,64,43,064-43,0
front,6,16,64,44,064-44,0
front,4,13,64,45,064-45,0
front,6,18,64,46,064-46,0
front,5,15,64,47,064-47,0.5
front,4,14,64,48,064-48,0
front,5,16,64,49,064-49,0.5
front,2,13,64,50,064-50,0
front,4,16,64,51,064-51,0
front,4,17,64,52,064-52,0
front,3,15,64,53,064-53,0.5
front,2,15,64,54,064-54,0
front,3,16,64,55,064-55,0.5
front,3,17,64,56,064-56,0.5
front,2,16,64,57,064-57,0
front,0,14,64,58,064-58,0
front,2,17,64,59,064-59,0
front,0,16,64,60,064-60,0
front,1,17,65,1,065-01,0.5
front,1,18,65,2,065-02,0.5
front,1,19,65,3,065-03,0.5
front,0,21,65,4,065-04,0
front,0,22,65,5,065-05,0
front,2,20,65,6,065-06,0
front,2,18,65,7,065-07,0
front,2,21,65,8,065-08,0
front,3,19,65,9,065-09,0.5
front,3,18,65,10,065-10,0.5
front,4,20,65,11,065-11,0
front,3,21,65,12,065-12,0.5
front,4,19,65,13,065-13,0
front,5,18,65,14,065-14,0.5
front,5,20,65,15,065-15,0.5
front,5,22,65,16,065-16,0.5
front,6,19,65,17,065-17,0
front,6,22,65,18,065-18,0
front,7,21,65,20,065-20,0.5
front,7,18,65,21,065-21,0.5
front,6,13,65,40,065-40,0
front,6,14,65,41,065-41,0
front,7,16,65,42,065-42,0.5
front,4,12,65,43,065-43,0
front,5,13,65,44,065-44,0.5
front,5,14,65,45,065-45,0.5
front,6,17,65,46,065-46,0
front,3,12,65,47,065-47,0.5
front,3,13,65,48,065-48,0.5
front,5,17,65,49,065-49,0.5
front,4,15,65,50,065-50,0
front,2,12,65,51,065-51,0
front,3,14,65,52,065-52,0.5
front,2,14,65,53,065-53,0
front,1,13,65,54,065-54,0.5
front,1,12,65,55,065-55,0.5
front,1,14,65,56,065-56,0.5
front,0,13,65,57,065-57,0
front,0,15,65,58,065-58,0
front,1,15,65,59,065-59,0.5
front,1,16,65,60,065-60,0.5
back,11,5,66,1,066-01,0.5
back,11,4,66,2,066-02,0.5
back,10,4,66,4,066-04,0
back,11,3,66,6,066-06,0.5
back,11,2,66,7,066-07,0.5
back,12,2,66,8,066-08,0
back,12,3,66,9,066-09,0
back,12,4,66,10,066-10,0
back,13,2,66,11,066-11,0.5
back,13,3,66,12,066-12,0.5
back,14,2,66,13,066-13,0
back,14,5,66,14,066-14,0
back,14,3,66,15,066-15,0
back,15,2,66,16,066-16,0.5
back,15,4,66,17,066-17,0.5
back,15,3,66,18,066-18,0.5
back,16,5,66,19,066-19,0
back,17,2,66,20,066-20,0.5
back,17,4,66,21,066-21,0.5
back,19,4,66,22,066-22,0.5
back,20,6,66,23,066-23,0
back,19,5,66,24,066-24,0.5
back,25,5,66,25,066-25,0.5
back,18,5,66,26,066-26,0
back,22,6,66,27,066-27,0
back,23,6,66,28,066-28,0.5
back,18,6,66,29,066-29,0
back,20,7,66,30,066-30,0
back,22,7,66,31,066-31,0
back,18,7,66,32,066-32,0
back,19,7,66,33,066-33,0.5
back,22,8,66,34,066-34,0
back,23,8,66,35,066-35,0.5
back,19,8,66,36,066-36,0.5
back,22,9,66,37,066-37,0
back,21,8,66,38,066-38,0.5
back,23,9,66,39,066-39,0.5
back,19,9,66,40,066-40,0.5
back,24,8,66,41,066-41,0
back,16,8,66,42,066-42,0
back,17,6,66,43,066-43,0.5
back,15,6,66,44,066-44,0.5
back,15,7,66,45,066-45,0.5
back,15,8,66,46,066-46,0.5
back,14,6,66,47,066-47,0
back,14,7,66,48,066-48,0
back,14,8,66,49,066-49,0
back,13,8,66,50,066-50,0.5
back,13,5,66,51,066-51,0.5
back,13,7,66,52,066-52,0.5
back,13,6,66,53,066-53,0.5
back,12,8,66,54,066-54,0
back,12,7,66,55,066-55,0
back,12,6,66,56,066-56,0
back,11,8,66,57,066-57,0.5
back,11,6,66,58,066-58,0.5
back,11,7,66,59,066-59,0.5
back,10,7,66,60,066-60,0
back,12,5,67,9,067-09,0
back,13,4,67,12,067-12,0.5
back,14,4,67,15,067-15,0
back,15,5,67,17,067-17,0.5
back,16,2,67,18,067-18,0
back,16,4,67,19,067-19,0
back,16,3,67,20,067-20,0
back,17,5,67,21,067-21,0.5
back,18,4,67,22,067-22,0
back,17,3,67,23,067-23,0.5
back,23,5,67,24,067-24,0.5
back,21,5,67,25,067-25,0.5
back,24,6,67,26,067-26,0
back,21,6,67,27,067-27,0.5
back,25,6,67,28,067-28,0.5
back,19,6,67,29,067-29,0.5
back,24,7,67,30,067-30,0
back,23,7,67,31,067-31,0.5
back,21,7,67,32,067-32,0.5
back,20,8,67,33,067-33,0
back,25,7,67,34,067-34,0.5
back,25,8,67,35,067-35,0.5
back,24,9,67,36,067-36,0
back,20,9,67,37,067-37,0
back,25,9,67,38,067-38,0.5
back,18,8,67,39,067-39,0
back,18,9,67,40,067-40,0
back,17,7,67,41,067-41,0.5
back,17,8,67,42,067-42,0.5
back,16,7,67,43,067-43,0
back,16,6,67,44,067-44,0
back,10,12,68,1,068-01,0
back,11,11,68,2,068-02,0.5
back,10,11,68,3,068-03,0
back,10,10,68,5,068-05,0
back,11,9,68,6,068-06,0.5
back,11,10,68,7,068-07,0.5
back,12,9,68,8,068-08,0
back,12,10,68,9,068-09,0
back,12,11,68,10,068-10,0
back,13,9,68,11,068-11,0.5
back,13,10,68,12,068-12,0.5
back,13,11,68,13,068-13,0.5
back,14,9,68,14,068-14,0
back,14,10,68,15,068-15,0
back,15,9,68,16,068-16,0.5
back,15,11,68,17,068-17,0.5
back,16,9,68,18,068-18,0
back,16,11,68,19,068-19,0
back,16,10,68,20,068-20,0
back,17,10,68,21,068-21,0.5
back,17,9,68,22,068-22,0.5
back,20,10,68,23,068-23,0
back,25,10,68,24,068-24,0.5
back,23,10,68,25,068-25,0.5
back,21,10,68,26,068-26,0.5
back,22,11,68,27,068-27,0
back,21,11,68,28,068-28,0.5
back,23,11,68,29,068-29,0.5
back,22,12,68,30,068-30,0
back,18,12,68,31,068-31,0
back,23,12,68,32,068-32,0.5
back,21,12,68,33,068-33,0.5
back,22,13,68,34,068-34,0
back,21,13,68,35,068-35,0.5
back,24,14,68,36,068-36,0
back,22,14,68,37,068-37,0
back,19,13,68,38,068-38,0.5
back,17,14,68,39,068-39,0.5
back,19,14,68,40,068-40,0.5
back,17,13,68,41,068-41,0.5
back,16,14,68,42,068-42,0
back,17,12,68,43,068-43,0.5
back,16,12,68,44,068-44,0
back,15,14,68,45,068-45,0.5
back,15,12,68,46,068-46,0.5
back,14,12,68,47,068-47,0
back,14,13,68,48,068-48,0
back,14,14,68,49,068-49,0
back,14,15,68,50,068-50,0
back,13,13,68,51,068-51,0.5
back,13,12,68,52,068-52,0.5
back,13,14,68,53,068-53,0.5
back,12,12,68,54,068-54,0
back,12,14,68,55,068-55,0
back,12,13,68,56,068-56,0
back,12,15,68,57,068-57,0
back,11,14,68,58,068-58,0.5
back,11,13,68,59,068-59,0.5
back,10,14,68,60,068-60,0
back,14,11,69,15,069-15,0
back,15,10,69,17,069-17,0.5
back,17,11,69,19,069-19,0.5
back,18,11,69,20,069-20,0
back,18,10,69,21,069-21,0
back,21,9,69,22,069-22,0.5
back,24,10,69,23,069-23,0
back,19,10,69,24,069-24,0.5
back,22,10,69,25,069-25,0
back,24,11,69,26,069-26,0
back,20,11,69,27,069-27,0
back,25,11,69,28,069-28,0.5
back,19,11,69,29,069-29,0.5
back,20,12,69,30,069-30,0
back,24,12,69,31,069-31,0
back,19,12,69,32,069-32,0.5
back,25,12,69,33,069-33,0.5
back,20,13,69,34,069-34,0
back,24,13,69,35,069-35,0
back,23,13,69,36,069-36,0.5
back,25,13,69,37,069-37,0.5
back,18,13,69,38,069-38,0
back,18,14,69,39,069-39,0
back,20,14,69,40,069-40,0
back,21,14,69,41,069-41,0.5
back,16,15,69,42,069-42,0
back,16,13,69,43,069-43,0
back,15,13,69,45,069-45,0.5
back,11,12,69,59,069-59,0.5
back,10,13,69,60,069-60,0
back,11,18,70,1,070-01,0.5
back,11,17,70,2,070-02,0.5
back,10,17,70,3,070-03,0
back,10,16,70,5,070-05,0
back,11,16,70,6,070-06,0.5
back,11,15,70,7,070-07,0.5
back,12,18,70,8,070-08,0
back,12,17,70,9,070-09,0
back,12,16,70,10,070-10,0
back,13,17,70,11,070-11,0.5
back,13,16,70,12,070-12,0.5
back,13,15,70,13,070-13,0.5
back,14,16,70,14,070-14,0
back,14,17,70,15,070-15,0
back,14,18,70,16,070-16,0
back,15,16,70,17,070-17,0.5
back,15,17,70,18,070-18,0.5
back,17,17,70,19,070-19,0.5
back,16,16,70,20,070-20,0
back,17,16,70,21,070-21,0.5
back,18,15,70,22,070-22,0
back,18,16,70,23,070-23,0
back,20,15,70,24,070-24,0
back,24,15,70,25,070-25,0
back,25,15,70,26,070-26,0.5
back,24,16,70,27,070-27,0
back,19,16,70,28,070-28,0.5
back,18,17,70,29,070-29,0
back,21,16,70,30,070-30,0.5
back,22,17,70,31,070-31,0
back,18,18,70,32,070-32,0
back,24,17,70,33,070-33,0
back,23,17,70,34,070-34,0.5
back,18,19,70,35,070-35,0
back,20,18,70,36,070-36,0
back,19,18,70,37,070-37,0.5
back,24,18,70,38,070-38,0
back,17,20,70,39,070-39,0.5
back,17,19,70,40,070-40,0.5
back,17,18,70,41,070-41,0.5
back,16,20,70,42,070-42,0
back,16,19,70,43,070-43,0
back,15,21,70,44,070-44,0.5
back,15,19,70,45,070-45,0.5
